post_id,title,body,author,created_at,url,source
7482364,Re: Importing a text list to create a playlist?,"<P>Hey&nbsp;<a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/27304897"">@BrandoAZ</a>,&nbsp;welcome to the Spotify Community!&nbsp;<span class=""lia-unicode-emoji"" title="":musical_note:"">🎵</span></P>
<P>&nbsp;</P>
<P>Currently, there is no direct way to do this in the app. So the best way is for you to manually search for the songs you want to add and then save to your library. You can use the desktop app for better usability and more feautres like bulk selection.</P>
<P>&nbsp;</P>
<P>However, I think you can leverage the new <A href=""https://newsroom.spotify.com/2024-04-07/spotify-premium-users-can-now-turn-any-idea-into-a-personalized-playlist-with-ai-playlist-in-beta/"" target=""_blank"" rel=""noopener nofollow noreferrer"">AI Playlist Creation feature</A>. <A href=""https://newsroom.spotify.com/2025-04-24/spotify-expands-ai-playlist-in-beta-to-premium-listeners-in-40-new-markets/"" target=""_blank"" rel=""noopener nofollow noreferrer"">If the feature is available to you</A>, try dumping your list into the chat box for it and it might just help you out with those exact songs. This doesn't guarentee a solution though because <A href=""https://support.spotify.com/article/ai-playlist/"" target=""_blank"" rel=""noopener nofollow noreferrer"">AI can make mistakes</A>.</P>
<P>&nbsp;</P>
<P>I hope that helps. If you need anything else, don't hestiate to reach out.&nbsp;<span class=""lia-unicode-emoji"" title="":slightly_smiling_face:"">🙂</span></P>",Amay,2026-06-24T17:29:40.666+02:00,https://community.spotify.com/t5/Your-Library/Importing-a-text-list-to-create-a-playlist/m-p/7482364#M70280,forum
7482344,Re: How do I turn off the DJ voice?,<P>Get rid of the dj dont like it at all... at least give the option to change the voice&nbsp;</P>,Jrlolson,2026-06-24T17:10:16.075+02:00,https://community.spotify.com/t5/Accounts/How-do-I-turn-off-the-DJ-voice/m-p/7482344#M1565879,forum
7482195,Different voice options for the DJ,<P>Could you please provide us with different voice options for the DJ I can’t use the service because the current voice is that annoying!!!</P>,Rswinhoe77-,2026-06-24T14:28:59.412+02:00,https://community.spotify.com/t5/Live-Ideas/Change-Disable-voice-personality-of-AI-DJ/idc-p/7482195#M354608,forum
7482125,Re: Mark / Disable AI Generated Songs,"<P>I’m not sure if this thread is still being commented on but I would love isle in addition to placing AI generated or assisted or whatever in song credits, we could also have a tag (similar to the explicit content box) that let us know something was AI. This would make it easier for customers to filter and curate rather than having to go to the credits of each song they are not familiar with.&nbsp;</P>",Emacduff,2026-06-24T12:53:16.378+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7482125#M354601,forum
7482124,Re: Mark / Disable AI Generated Songs,"<DIV class=""""><DIV class=""""><DIV class="""">&nbsp;</DIV><DIV class=""""><DIV class=""""><P>Sorry Vasil this is not good enough.&nbsp;<BR />I am paying for the services to hear real musicians not some AI slop.<BR />I expect the option to filter that completely out from my playlists.<BR />Thanks!!!</P></DIV></DIV></DIV></DIV><DIV class=""""><DIV class=""""><DIV class=""""><P>&nbsp;</P><P>""Hey folks!<BR /><BR />We're seeing your feedback and, in this regard, we'd like to share some more info on the matter <SPAN class=""lia-unicode-emoji""><span class=""lia-unicode-emoji"" title="":slightly_smiling_face:"">🙂</span></SPAN><BR /><BR />Spotify is introducing clearer AI disclosures in the song credits, as well as&nbsp;<SPAN>stricter impersonation rules!<BR />These updates will help protect artists’ identities, ensure royalties are distributed fairly, and give you - the listeners - more transparency.<BR /><BR />Note that&nbsp;AI disclosures do not affect how the music is treated for recommendations.<BR /></SPAN>For more info in regard to these new introductions, see the Newsroom article</P><DIV><P class="""">&nbsp;</P><P class=""""><SPAN>That's all for now, folks! Stay tuned for possible updates in the future.""</SPAN></P></DIV></DIV></DIV></DIV>",Sbiggy,2026-06-24T12:51:57.108+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7482124#M354600,forum
7482045,Make Spotify AI DJ available for every plan including the Free Plan,"<P>I don't think it works across all plans, which is sad. We all need a dj even in free mode.</P>",rkolen00_gekko,2026-06-24T11:09:18.642+02:00,https://community.spotify.com/t5/Live-Ideas/Make-Spotify-AI-DJ-available-for-every-plan-including-the-Free/idi-p/7482045,forum
7481949,Re: How can you report fake AI artists?,"<P>This is so annoying .. why half of ""top pick for you"" are AI fakes ...random tunes, random pictures ... please do a clean up, unless of course you take profit from this content.</P>",EPmusic,2026-06-24T08:19:50.948+02:00,https://community.spotify.com/t5/Content-Questions/How-can-you-report-fake-AI-artists/m-p/7481949#M69472,forum
7481845,Conversational AI DJ and Prompt-Based Playlist Assistant,"<P>Hello Spotify Product Team,</P><P>I would like to suggest expanding Spotify’s AI capabilities into a fully conversational personal DJ and music assistant.</P><P>The idea is to let users control playback and create or edit playlists using detailed natural-language instructions. For example, a user could say:</P><P>“Play this album, but begin with these three songs in this specific order, then continue with the rest of the album.”</P><P>“Create a two-hour playlist that starts with upbeat 1980s music, transitions into modern alternative rock, and ends with mellow acoustic songs.”</P><P>“Take my current playlist, remove the slower songs, add more bass-driven tracks, and reorganize it so the energy builds gradually.”</P><P>The assistant could understand specific albums, songs, artists, moods, genres, eras, tempo, energy levels, transitions, and exact track order. Users could also modify the queue conversationally while listening instead of manually searching for and rearranging songs.</P><P>Another useful feature would be the ability to convert playlists into prompts—and prompts back into playlists.</P><P>Spotify could analyze an existing playlist and generate a description of its musical identity, such as:</P><P>“Bass-driven alternative rock with 1980s influences, energetic opening tracks, and a gradual transition into atmospheric electronic music.”</P><P>The user could then edit that description and ask Spotify to create a new playlist from it.</P><P>In simple terms:</P><P>Prompt → Playlist<BR />Playlist → Prompt</P><P>This would transform Spotify from a music-search platform into a genuinely interactive personal music director. It could be especially useful while driving, working, exercising, hosting events, or anytime users want precise musical control without repeatedly handling their phones.</P><P>Thank you for considering the idea. I believe it could build naturally upon Spotify’s existing AI DJ while giving listeners significantly more creativity and control.</P><P>Best,</P><P>Leo Douglas</P>",Dou9y,2026-06-24T05:04:43.593+02:00,https://community.spotify.com/t5/Live-Ideas/Conversational-AI-DJ-and-Prompt-Based-Playlist-Assistant/idi-p/7481845,forum
7481574,Connect Fitness Apps and Heart rate - AI feature improvement,"<P><STRONG>Problem: Many fitness devices like Whoop, amazfit or Fitbit air have no display and you can't see your heart rate while running</STRONG></P><P>&nbsp;</P><P>This is a great opportunity to add real value to the AI DJ. If you can connect a health app of your choice to sync the current heart rate, the ai dj could add value by adding information about the current heart rate between songs.&nbsp;</P><P>And it should be customizable. So that you can select what data you want to know. E.g. pace, heart rate, duration of your run, current distance,...</P><P>&nbsp;</P>",joooel19,2026-06-23T21:30:23.388+02:00,https://community.spotify.com/t5/Live-Ideas/Connect-Fitness-Apps-and-Heart-rate-AI-feature-improvement/idi-p/7481574,forum
7481412,"AI Playlist Organizer – Extract Songs by Language, Mood, Genre, or Artist","<P>Introduce an AI Playlist Organizer that allows users to select an existing playlist (or their Liked Songs) and use natural-language commands to automatically create new playlists based on specific criteria.</P><P>Examples:</P><UL><LI><P>Extract all English-language songs into a new playlist</P></LI><LI><P>Extract all sad songs</P></LI><LI><P>Extract songs from a specific genre or decade</P></LI><LI><P>Create a playlist containing songs by selected artists</P></LI><LI><P>Split a playlist into multiple playlists based on language, genre, or mood</P></LI></UL><H2 id=""toc-hId--293102305"">Example Workflow</H2><OL><LI><P>User selects a playlist.</P></LI><LI><P>User enters a prompt such as:</P><UL><LI><P>""Extract all English songs.""</P></LI><LI><P>""Separate this playlist by language.""</P></LI></UL></LI><LI><P>Spotify analyzes the playlist and automatically creates one or more new playlists while keeping the original playlist unchanged.</P></LI></OL>",akr28,2026-06-23T18:32:21.239+02:00,https://community.spotify.com/t5/Live-Ideas/AI-Playlist-Organizer-Extract-Songs-by-Language-Mood-Genre-or/idi-p/7481412,forum
7481407,Disable AI option,"<P>You should absolutely add the option for users to forbid anything flagged as AI to be recommended and played for them. If someone wants to waste their time on AI slop that's their choice, but I and so many others are absolutely disgusted by its existence and how much AI slop there is on the platform. I know that it is not a panacea since not everyone who creates AI slop is willing to admit it, but at least it is a start</P><P>&nbsp;</P><P>In the future your team should definitely create ways for AI slop to be either forbidden from the platform altogether since it's built on theft, or at the very least enforce everyone who decided to create AI slop and monetize their lack of morals and creativity to mark it as AI slop not by choice but always</P>",thereisnolumos,2026-06-23T18:24:22.576+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7481407#M354578,forum
7481225,Re: Voice Track Announcements,<P>The idea:</P><P>&nbsp;</P><P>As a DJ is now enabled (at least in beta) for me the ideal world would be to have a Botton on/off in the visible frontend for the user:</P><P>Default: OFF (as nowadays)</P><P>ON: the DJ moments the new tracks introducing them.&nbsp;</P><P>&nbsp;</P><P>Regards</P><P>&nbsp;</P>,DesveladoMadrid,2026-06-23T15:51:04.197+02:00,https://community.spotify.com/t5/Live-Ideas/Voice-Track-Announcements/idc-p/7481225#M354550,forum
7481074,Spotify integration is not available in Serato in Turkey,"<P>Hi Spotify Team,</P><P>I’m a DJ from Turkey. Currently, Spotify integration and mixing are not available in Serato DJ Lite/Pro in my region, Turkey.</P><P>&nbsp;</P><P>I hope you can consider enabling this feature for Turkey, as many DJs here would greatly benefit from it.&nbsp;</P><P><SPAN>As I am a Spotify Premium customer, I would like to request this integration in Turkey as well.</SPAN></P><P>&nbsp;</P><P>Thank you!</P>",volitan2008,2026-06-23T12:15:29.999+02:00,https://community.spotify.com/t5/Live-Ideas/Spotify-integration-is-not-available-in-Serato-in-Turkey/idi-p/7481074,forum
7480981,Interaktiver Spotify DJ mit Chat- und Playlist-Funktion,"<P>Für den Spotify DJ in der Beta-Version fände ich es spannend, wenn man direkt mit dem DJ chatten könnte. So könnte man eigene Vorschläge einbringen und nach Liedern suchen, deren Titel man nicht mehr kennt – beispielsweise, wenn man sich nur an eine Textpassage, den Interpreten oder die Stilrichtung erinnert.</P><P>Außerdem wäre es interessant, den DJ deutlich interaktiver zu gestalten. Nutzer könnten ihm mitteilen, welche Musik sie gerade hören möchten, welche Stimmung sie haben oder in welche musikalische Richtung die Wiedergabe gehen soll. Dadurch könnte der DJ noch gezielter auf persönliche Vorlieben eingehen.</P><P>Eine weitere tolle Funktion wäre die gemeinsame Erstellung von Playlists. Der DJ könnte passende Songs vorschlagen und diese direkt in einer Playlist speichern, sodass die Reihenfolge erhalten bleibt und man die Zusammenstellung später erneut anhören kann.</P><P>Beispiel:</P><P>„Hallo DJ, ich habe früher oft ein Lied gehört, weiß aber leider nicht mehr, wie es heißt. Es war von Lindsey Stirling und hatte einen düsteren Zombie-Vibe. Kannst du herausfinden, welches Lied ich meine, es abspielen und anschließend ähnliche Songs dazu auswählen?“</P>",leo_maus01,2026-06-23T09:04:53.078+02:00,https://community.spotify.com/t5/Closed-Ideas/Interaktiver-Spotify-DJ-mit-Chat-und-Playlist-Funktion/idi-p/7480981,forum
7480702,Re: Spotify Duo mix disappeared,<P>This seems okay as long as I never have to hear the creepy AI DJ voice! I hate the DJ!!!</P>,nikissleeping,2026-06-22T23:50:07.749+02:00,https://community.spotify.com/t5/Your-Library/Spotify-Duo-mix-disappeared/m-p/7480702#M70264,forum
7480013,Re: Voice Track Announcements,"<P>it could be presented by the the dj. Dj Livy could presents not only the tracks dropped by her. She could announce all the tracks not know by the user (the ones that are not in the user lists). This, of course, with a clic in an ACCESIBLE and VISIBLE option in the frontend.&nbsp;</P><P>This feature will be specially useful in the ""Radio List"" or ""What's new""</P>",DesveladoMadrid,2026-06-22T08:09:12.971+02:00,https://community.spotify.com/t5/Live-Ideas/Voice-Track-Announcements/idc-p/7480013#M354493,forum
7479966,Re: Mark / Disable AI Generated Songs,"<P>I remember when people would complain about plagiarism of other people when it comes to historical works used for essays.&nbsp;<BR /><BR /></P><P>But actual theft of other people's hard work is suddenly okay? We as PAYING CUSTOMERS deserve to have the option to listen to actual content without garbage being NON-CONSENSUALLY shoved in our faces.</P><P><BR />Not an optional disclosure ""artists"" can falsify.&nbsp;</P><P>&nbsp;</P><P>We do not consent to ear r*p3.</P><P>&nbsp;</P><P>Fix this or you won't have any customers to pad your wallets. Only your AI garbage will keep you company.&nbsp;</P>",xnotshortx,2026-06-22T06:32:17.335+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7479966#M354490,forum
7479760,Re: Mark / Disable AI Generated Songs,"<P>I don't get why Spotify doesn't listen to it's users and has the audacity to one more time charging more money for the same service...</P><P>&nbsp;</P><P>For the first time in years, I'm considering changing platform.</P><P>&nbsp;</P><P>They say AI songs are identified, well some of them are, but the majority aren't, I just checked an ""artist"" with a BS bio, the socials talk for themselves, less than a hundred followers for more than 2 million streams, it just doesn't add up. No photos of the artist, no dates of tours etc...</P><P>&nbsp;</P><P>I feel betrayed plain and simple...</P>",Etienne249,2026-06-22T00:12:41.771+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7479760#M354480,forum
7479705,"Re: ""Karaoke Mode"" toggle to mute vocals while keeping the music and lyrics",<P>This is a good idea but as someone already pointed out I have the terrible feeling that Spotify would just use GenAI in order to have that feature which would be very much unethical as they'd have to run every song through AI in order to get rid of the vocals (probably against the artist's consent/knowledge too) which could get them in legal trouble. So unless the artists willingly add their songs as karaoke versions (which would give the users a limited amount of songs) I don't believe we're gonna get it. Although I do support the idea.</P>,Mollypollend0,2026-06-21T23:04:24.890+02:00,https://community.spotify.com/t5/Live-Ideas/quot-Karaoke-Mode-quot-toggle-to-mute-vocals-while-keeping-the/idc-p/7479705#M354476,forum
7479690,Remove/Edit fades with AI DJ,<P>The Spotify DJ X is absolutly terrible when it comes to transitioning songs. Tell me why its trasnitioning to another song while having the first one in the background for around 15s. It soudns terrible and makes it icreadibly difficult to get into the groove of the new song. The transitions are getting worse and i feel that im moving away from the AI DJ because of its bad transitions.&nbsp;<BR /><BR />Im requesting a feature to edit how it transitions into new songs. Even a hard cut transition would be better than what its doing now.&nbsp;</P>,joshuasingh2008,2026-06-21T22:31:03.409+02:00,https://community.spotify.com/t5/Live-Ideas/Remove-Edit-fades-with-AI-DJ/idi-p/7479690,forum
7479660,Add a play button to the home screen,"<P>Just a play button that plays songs on shuffle from the home screen like the dj, but more direct.</P>",Rockhunter,2026-06-21T21:44:29.073+02:00,https://community.spotify.com/t5/Live-Ideas/Add-a-play-button-to-the-home-screen/idi-p/7479660,forum
7479391,Re: Disrespect to a dead artist,<P>Man this suck the scam is still there and nothing seem to be done abt it. I hate ai man</P><P>&nbsp;</P>,Negu,2026-06-21T16:43:37.076+02:00,https://community.spotify.com/t5/Social-Random/Disrespect-to-a-dead-artist/m-p/7479391#M28077,forum
7479389,Re: How do I disable or filter out AI generated songs,<P>spotify add this feature or I will discontinue my subscription. This ai thing is getting out of hand&nbsp;</P>,Poshnightowl,2026-06-21T16:39:44.023+02:00,https://community.spotify.com/t5/Content-Questions/How-do-I-disable-or-filter-out-AI-generated-songs/m-p/7479389#M69460,forum
7479265,AI Search Engine,"<P>What if in the search you could not only search for lyrics but themes, so say you need a song about a happy duck it could filter all the songs about that, or every song about this or that... basically an AI search that finds exactly what you're looking for based on your prompt no matter if its the title of the song or the theme or some random prompt</P>",Jlgriffin9,2026-06-21T13:53:53.792+02:00,https://community.spotify.com/t5/Live-Ideas/AI-Search-Engine/idi-p/7479265,forum
7478901,Re: Mark / Disable AI Generated Songs,<P><SPAN>Spotify needs a AI filter; on or off. </SPAN></P><P><SPAN>Users choice. </SPAN></P><P><SPAN>or lose the users.&nbsp;</SPAN></P>,chris_9865_go,2026-06-21T04:10:22.188+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7478901#M354440,forum
7478890,Re: Search on Spotify Help,"<P>Hey&nbsp;<a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/27232569"">@melody-maker1</a>!</P>
<P>&nbsp;</P>
<P>I use the regular search - what exactly do you mean by Search with AI?</P>
<P>&nbsp;</P>
<P>Sometimes I create Prompted Playlists, which is a great tool! Have you tried that?</P>
<P>&nbsp;</P>",Bittencourt,2026-06-21T03:43:21.467+02:00,https://community.spotify.com/t5/Social-Random/Search-on-Spotify-Help/m-p/7478890#M28073,forum
7478730,Re: Femme Fatale playlist,<P>I'm going to guess it originated from prompting AI and AI thought somehow that fit a femme fatale kind of theme when it clearly doesn't. Doesn't seem like something a human putting care into a playlist would make the mistake on.</P>,theroseburns,2026-06-20T23:29:12.810+02:00,https://community.spotify.com/t5/Music-Discussion/Femme-Fatale-playlist/m-p/7478730#M23901,forum
7478639,Lyrics - All platforms - For Paying Customers Browser/IOS/ANDROID,"<P>It is far past time Lyrics were a literal feature of this company's offerings for its paying customers.&nbsp; Leveraging AI most especially makes this a task worth exploring within the confines of acceptable costs within the company, but I would not stop there.&nbsp; Accurate lyrics are far more important.&nbsp; I want lyrics for every song and I want it to always be a clickable button available on all platforms ready to view instantly whenever I want.<BR /><BR />VOTE if you agree!</P>",Nypctechman,2026-06-20T20:50:28.258+02:00,https://community.spotify.com/t5/Social-Random/Lyrics-All-platforms-For-Paying-Customers-Browser-IOS-ANDROID/td-p/7478639,forum
7478243,Re: Workout flow,"<P>But it is difficult to fully implement especially sharp cutting of tracks, AI selection and synchronization with exercises.</P>",emma_23,2026-06-20T12:14:20.717+02:00,https://community.spotify.com/t5/Live-Ideas/Workout-flow/idc-p/7478243#M354400,forum
7478147,Re: Mark / Disable AI Generated Songs,"<P>Am I the only one who is going to guess that Spotify strongly benefits from AI music as they can generate millions of songs and then promote them using platform owners power?</P><P>It is just a hunch but where money is, there is corruption.</P><P>I do not want to hear AI music. First of all, it is theft of people</P><P>whose music was used to train AI. Stolen without their consent.</P><P>I remember how META was caught using terabytes of pirated books</P><P>to train their AI. AI is not a theft, is it a theft where ultra rich steal for the very poor,</P><P>like a very small singer who is happy to make a 100 bucks per month.</P><P>And unfortunately, I am sure spotify will continue this perverse practice unless</P><P>we vote with our wallets.</P>",toooooot,2026-06-20T09:56:31.407+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7478147#M354394,forum
7478117,Re: What if Spotify just knew — the moment you opened it?,"<P>Spotify has an AI curated playlist feature in beta right now where you can type in a prompt, but it never works that well and glitches out when you try adding or removing songs then enter a new prompt. I don’t think it understands “moods” because it often gives completely different music than what I want it to and even some random songs in another language that sound nothing like what I prompted. Spotify has also made it clear that it will add sponsored music into your recommendations, so those random songs might be related to that. They also tried out the AI feature in last year’s wrapped and it went horribly, people were very displeased.</P><P>&nbsp;</P><P>Knowing how poorly this feature works, along with the environmental impact due to the immense amount of resources needed, if Spotify were to implement even more AI into the streaming service I know a huge population of its users would opt for its removal. It sounds like a nice idea if you don’t want to put in the work to find your own songs, but in the long run I can see it frustrating you more when they throw in random sponsored songs that have nothing to do with what you want.</P><P>&nbsp;</P><P>In all honesty, if you want songs with certain sounds, try testing out Spotalike or even the AI Playlist feature. If those don’t work out I highly doubt built in AI would be any better.</P>",criscantspell,2026-06-20T08:41:53.929+02:00,https://community.spotify.com/t5/Live-Ideas/What-if-Spotify-just-knew-the-moment-you-opened-it/idc-p/7478117#M354392,forum
7477910,Re: Get rid of the garbage AI DJ that plays the same songs over and over under the same prompts,"<P><SPAN>Right now it feels like DJ learns my habits a little </SPAN><SPAN>too</SPAN><SPAN> well <span class=""lia-unicode-emoji"" title="":face_with_tears_of_joy:"">😂</span> It keeps looping back to the same few songs and the same vibe multiple times a day. Instead of only giving us more of what we already listen to, it would be nice to have an option where DJ intentionally goes outside our usual patterns.</SPAN></P>",kmbrlylaaa,2026-06-20T02:58:29.846+02:00,https://community.spotify.com/t5/Live-Ideas/Get-rid-of-the-garbage-AI-DJ-that-plays-the-same-songs-over-and/idc-p/7477910#M354384,forum
7477579,Re: Mark / Disable AI Generated Songs,"<P>Please remove AI generated ""songs"" if that is what you actually want to call them; or at least allow the users to block AI ""songs"" on Spotify. As much as I initially liked one or two of the covers used for some random AI generated ""music"", when I discovered it was AI, I was dissappointed. In general, the so called ""music"" generated by prompts shouldn't be part of Spotify. Why don't you create another platform for ""AI only"" music in which people who want to listen to that nonsense can do it separately? If they can reach enough streams that allow them to monetize, then so be it, but not on Spotify please. Get rid of it immediatly before it's too late. AI generated music is becoming a real problem and platforms like Spotify should act upon this now.</P>",LudwigHermes,2026-06-19T20:41:55.614+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7477579#M354367,forum
7477577,Radio Evolution,"<P>I've always been a playlists guy. Dozens of playlists on rotation at any one time.</P><P>&nbsp;</P><P>But your AI has become so good, I basically only cycle through radios &amp; daily mixes now.</P><P>&nbsp;</P><P>Only issue with radios against curated playlists is that sometimes they're slightly off compared to what you specifically want, especially if the artist is fairly broad. Album playlists can be good, but they can also be too narrow.<BR /><BR />Radio X is basically spot on at times, but because I have a diverse taste in music it jumps around too much.</P><P>&nbsp;</P><P>My suggestion is to be able to create a radio with say up to 5 artists to narrow down the selection while not constraining it to a single album or broadening it out to an artist's expansive catalogue. Or to go a step further, user can feed in a handful of tunes or artists, then match that to the area of the user's specific taste that it most fits in to.</P>",ᚲᛈ,2026-06-19T20:39:37.304+02:00,https://community.spotify.com/t5/Live-Ideas/Radio-Evolution/idi-p/7477577,forum
7477545,Re: Can I upload AI generated music to Spotify if it is in no direct relation t,"<P>Wow, you're so close.&nbsp;&nbsp;<BR /><BR />YES - when DJs take original works by artists (musicians, engineers, songwriters, vocalists, producers) and reuse them without consent, and often without credit or royalties, that's what we call ""stealing"".&nbsp;<BR /><BR />And that's the issue with AI.&nbsp; If you want to use it - as I just did last night - to see what one of my songs sounds like if done in a completely different style, that's fine.&nbsp; And I liked the result of one version so much I was thinking of just uploading it to Spotify, as is.&nbsp; I came to this conversation to check on whether that's allowed.&nbsp;<BR /><BR />But the comments really made me understand this:<BR />The vocals (which are excellent in both execution and production) were ""scraped"" from real, live artists.&nbsp; And that artist has no idea that I'm using his voice, his phrasing, his talent.&nbsp; I can't credit him because I don't know who he is.&nbsp; &nbsp;So he can't consent.&nbsp;&nbsp;<BR /><BR />What if he is morally opposed to my song?&nbsp; I doubt he would be, it's pretty inoffensive, but let's say it wasn't.&nbsp; Let's pretend I'm a neo-Nazi and I wrote a song about white supremacy and subjugated other people?&nbsp; Doesn't he have the right to say ""**bleep** no!&nbsp; I don't want my talent used for that!""&nbsp; And what about the musicians?&nbsp; I tried it as a house version, so a lot of it would have been synth generated anyway.&nbsp; But (and this is important):<BR /><BR />AI DOESN'T CREATE ANYTHING.&nbsp; It steals.&nbsp; It uses the work - the arrangements, the production ideas, the total effect - of a thousand other songs and doesn't pay diddley to anyone.&nbsp; So even the synth parts, which I could generate myself, are being done in a way that was the brainchild of a producer, engineer, etc.&nbsp;<BR /><BR />And they don't even know I'm using it.&nbsp; And they aren't getting recognized.&nbsp; Or paid.<BR /><BR />So, I'm going to have to think long and hard about this&nbsp; &nbsp;The deals the major labels are cutting with Suno and other AI music generating sites ONLY cover the main artist.&nbsp; So maybe Beyonce is being covered in an agreement, but literally NONE of the people that actually make her songs sound like a hit are getting any protection at all.&nbsp; At the very least, we should all have the right of consent as to what our work is being used for. Better, we should have consent, get credited, and get a portion of whatever money is generated.<BR /><BR />That's only fair.&nbsp;&nbsp;</P>",therealex,2026-06-19T20:01:21.303+02:00,https://community.spotify.com/t5/Content-Questions/Can-I-upload-AI-generated-music-to-Spotify/m-p/7477545#M69446,forum
7477486,What if Spotify just knew — the moment you opened it?,"<P><SPAN>What if Spotify had AI?</SPAN><BR /><SPAN>Not just recommendations. Something that actually understands you.</SPAN><BR /><SPAN>I commute to office every day. And every morning it's the same thing open Spotify, the music is there, the mood is there, I even have playlists I made myself. But in that moment I can never find the song that matches exactly how I feel.</SPAN><BR /><SPAN>So I built a concept around this problem.</SPAN><BR /><SPAN>A feature where you tell it once whether you're commuting, working from home, at the gym, or just relaxing. It learns your environment and combines it with your time of day and weather to build your perfect soundtrack automatically. No input needed every single day.</SPAN><BR /><SPAN>It also has an AI Search tab. Not keyword search. Emotion search.</SPAN><BR /><SPAN>I typed ""I had a tiring day"" and it gave me songs to lift me up.</SPAN><BR /><SPAN>There's also a Rediscovered section. Because we all have songs we deeply loved and completely forgot about. Songs sitting unplayed in our library for months. The AI brings them back at the right moment.</SPAN><BR /><BR /><SPAN>Got tired of not always finding the right song for the right moment and wondered if AI could just do it.</SPAN></P>",bhumikaaa,2026-06-19T19:02:46.839+02:00,https://community.spotify.com/t5/Live-Ideas/What-if-Spotify-just-knew-the-moment-you-opened-it/idi-p/7477486,forum
7476815,Implementing blended playlists into Spotify DJ,"<P>When using the Spotify DJ feature, there should be a category that includes songs from blended playlists with friends that I have not yet listened to. I am always looking for new songs and genres to listen to and I think this would be a great way to implement this into my daily listening.&nbsp;</P>",paytondavis,2026-06-19T08:11:47.828+02:00,https://community.spotify.com/t5/Live-Ideas/Implementing-blended-playlists-into-Spotify-DJ/idi-p/7476815,forum
7476665,Re: Mark / Disable AI Generated Songs,"<P>Wondering why Spotify won't allow you to block out your most hated fake musicians? Well wonder no more, I give you Slopifies latest and greatest enshittification move to date.... ra-ra-ra-ra-ra remix. &lt;BARF&gt;</P><P><BR /><SPAN>May 21, 2026</SPAN></P><P><STRONG>Spotify and Universal Music Group Announce Landmark Licensing Agreements for Fan-Made Covers and Remixes</STRONG></P><P><A href=""https://newsroom.spotify.com/2026-05-21/universal-music-group-spotify-licensing-agreements-fan-made-covers-remixes/"" target=""_blank"" rel=""noopener nofollow noreferrer"">https://newsroom.spotify.com/2026-05-21/universal-music-group-spotify-licensing-agreements-fan-made-covers-remixes/</A><BR /><BR /></P><P>...</P><P>This groundbreaking tool will be powered by generative AI technology that will open up additional revenue streams and new ways to drive discovery. It introduces a creation model where artists and songwriters can directly share in the value generated through AI-driven licensed covers and remixes on the Spotify platform.<BR /><BR /></P><P>The new tool will launch as a paid add-on for Spotify Premium users and create an additional source of income for artists and songwriters, on top of what they already earn on Spotify.</P><P>...</P><P>&nbsp;</P><P>And the solid gold $hits keep coming.</P>",AxMn,2026-06-19T03:38:59.586+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7476665#M354314,forum
7476636,Re: Mark / Disable AI Generated Songs,<P>A “NO AI” filter is a “NO BRAINER” - please implement this ASAP. Guessing all real musicians and most listeners want this. How hard can it be?&nbsp;</P>,MoabJae,2026-06-19T03:05:59.074+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7476636#M354311,forum
7476614,Search on Spotify Help,"<P>Do you use the Basic Search, or Search with AI?</P><P>Why?</P>",melody-maker1,2026-06-19T02:47:56.143+02:00,https://community.spotify.com/t5/Social-Random/Search-on-Spotify-Help/td-p/7476614,forum
7476332,Add AI DJ customization and stop it from replaying the same tracks over and over daily!!!,"<P>I’m so tired of this AI DJ just shoving tracks from my albums at me. I want to hear new music, not the same stuff I listen to every week. Please improve this feature!</P>",SubstituteMe,2026-06-18T22:03:42.755+02:00,https://community.spotify.com/t5/Live-Ideas/Add-AI-DJ-customization-and-stop-it-from-replaying-the-same/idi-p/7476332,forum
7476284,being able to change the name of DJ X,"<P>The concept would be that by changing the name of the DJ, which it uses when it introduces itself at the beginning of every DJ session, it feels a bit more personal since the name is chosen by the listener.</P>",Red_Builds,2026-06-18T21:02:41.546+02:00,https://community.spotify.com/t5/Live-Ideas/being-able-to-change-the-name-of-DJ-X/idi-p/7476284,forum
